ID_USU;SEX_USU;FEC_NAC_USU;EDAD_USU;GRU_ET;PAI_USU;TIE_DIS;NOM_SER;DEP_CA;PROV_CA;DIST_CA;FEC_ING;PER_ING;TIP_SEG_SAL;EST_ACT;FEC_EGR;NNA_DEJO_CALLE
8******8CTG;2;2014-03-26;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-08-20;1;1;1;NO APLICA;2
6******2CHC;1;2009-05-20;15;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-09-26;1;1;1;NO APLICA;2
N******ECHR;2;2014-11-25;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-06-21;1;1;1;NO APLICA;2
6******0CHR;2;2009-01-02;16;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2021-10-29;1;1;1;NO APLICA;1
6******1CHM;2;2011-04-08;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2021-04-16;1;1;1;NO APLICA;1
9******FB;2;2017-01-22;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-05-24;1;1;1;NO APLICA;2
6******2CLR;2;2008-10-18;16;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-02-22;1;1;1;NO APLICA;2
7******8CLO;1;2016-03-30;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-02-22;1;1;1;NO APLICA;2
7******1CLY;2;2013-05-19;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-02-22;1;1;1;NO APLICA;2
7******1DBA;1;2012-11-30;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-12-26;1;1;1;NO APLICA;2
N******EDCJ;1;2010-10-10;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2024-07-25;1;1;1;NO APLICA;2
7******5DPB;2;2013-04-26;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-08-20;1;1;1;NO APLICA;2
6******6DBH;2;2011-05-11;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2023-07-17;1;1;1;NO APLICA;1
7******8ENJ;1;2010-10-14;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-11-24;1;1;1;NO APLICA;2
8******4EOR;2;2014-08-12;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2023-10-25;1;1;1;NO APLICA;1
9******3EAG;1;2017-01-27;8;3;PERÚ;2;EDUCADORES DE CALLE;Ayacucho;Huamanga;SAN JUAN BAUTISTA;2024-12-13;1;1;1;NO APLICA;2
8******5ECJ;1;2013-05-29;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2023-02-22;1;1;1;NO APLICA;1
7******2ESY;2;2013-12-24;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-03-18;1;1;1;NO APLICA;2
7******1ESB;2;2016-11-02;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-03-18;1;1;1;NO APLICA;2
2******3FQJ;1;2010-02-12;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2023-08-18;1;1;1;NO APLICA;1
7******9FPC;2;2012-11-28;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2019-09-12;1;1;1;NO APLICA;2
8******8FCA;1;2013-02-15;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-12-12;1;1;1;NO APLICA;1
8******6FVY;2;2014-11-01;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-11-06;1;1;1;NO APLICA;2
8******9FGT;1;2015-04-13;9;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-09-24;1;1;1;NO APLICA;2
9******9FGE;2;2018-06-20;6;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-10-25;1;1;1;NO APLICA;2
6******0FFD;1;2008-10-10;16;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-11-16;1;1;1;NO APLICA;2
7******0FLS;1;2011-07-25;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-09-26;1;1;1;NO APLICA;2
4******7FMF;1;2013-07-12;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-07-21;1;1;1;NO APLICA;2
7******7FCA;2;2013-11-22;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-07-14;1;1;1;NO APLICA;2
6******9FZM;2;2009-08-27;15;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-10-03;1;1;1;NO APLICA;2
6******3FZJ;1;2011-04-14;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-11-14;1;1;1;NO APLICA;2
7******0FZ ;2;2013-02-27;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-10-03;1;1;1;NO APLICA;2
7******7FBA;2;2015-01-01;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-09-26;1;1;1;NO APLICA;2
8******8GPF;2;2013-03-08;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-03-07;1;1;1;NO APLICA;2
6******5GAC;1;2010-10-11;14;4;PERÚ;2;EDUCADORES DE CALLE;Ayacucho;Huamanga;SAN JUAN BAUTISTA;2024-12-11;1;1;1;NO APLICA;2
6******1GCM;1;2007-06-22;17;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-11-30;1;1;1;NO APLICA;2
6******0GCG;2;2009-12-17;15;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2024-07-25;3;1;1;NO APLICA;2
7******6GFD;1;2014-11-15;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-09-09;1;1;1;NO APLICA;2
7******2GLR;1;2008-12-19;16;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-09-26;1;1;1;NO APLICA;2
7******7GLC;1;2012-12-13;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-09-26;1;1;1;NO APLICA;2
8******7GLJ;1;2013-12-22;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-10-05;1;1;1;NO APLICA;2
7******6GFG;1;2014-09-11;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-08-25;1;1;1;NO APLICA;2
7******6GBY;2;2012-11-12;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2022-12-06;1;1;1;NO APLICA;1
7******5GLB;1;2014-04-30;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-09-20;1;1;1;NO APLICA;2
7******6GLC;1;2017-04-11;7;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-09-20;1;1;1;NO APLICA;2
6******5GPT;2;2010-03-09;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-10-15;1;1;1;NO APLICA;2
6******3GVY;1;2011-11-16;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-07-27;1;1;1;NO APLICA;2
7******9GVV;1;2015-10-09;9;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-07-27;1;1;1;NO APLICA;2
7******0GRJ;2;2016-01-16;9;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-09-19;1;1;1;NO APLICA;2
8******0GSC;2;2015-10-22;9;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-11-24;1;1;1;NO APLICA;2
6******7HQE;1;2011-05-15;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-12-20;1;1;1;NO APLICA;2
6******0HEI;1;2011-10-12;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-03-07;1;1;1;NO APLICA;2
7******2HEA;1;2016-10-23;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-11-24;1;1;1;NO APLICA;2
7******9HEH;2;2014-02-18;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-07-14;1;1;1;NO APLICA;2
7******4HGM;1;2012-09-22;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2021-03-22;1;1;1;NO APLICA;2
7******9HSY;2;2013-02-18;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-12-22;1;1;1;NO APLICA;2
7******1HTR;1;2013-11-09;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2021-04-13;1;1;1;NO APLICA;2
7******CY;2;2020-05-28;4;2;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-05-10;1;1;1;NO APLICA;2
4******0HYR;1;2015-11-19;9;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-07-18;1;1;1;NO APLICA;2
4******1HYD;1;2012-05-25;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-07-18;1;1;1;NO APLICA;2
4******2HYF;1;2008-10-31;16;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-07-18;1;1;1;NO APLICA;2
9******5HSC;2;2017-07-30;7;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-03-18;1;1;1;NO APLICA;2
9******7HFD;2;2017-09-04;7;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2024-06-25;1;1;1;NO APLICA;2
6******2HMJ;1;2009-11-08;15;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-11-25;1;1;1;NO APLICA;2
8******7HVS;1;2013-01-26;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2019-09-10;1;1;1;NO APLICA;1
6******1HGM;2;2006-11-13;18;5;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2023-03-25;1;1;1;NO APLICA;2
6******9HVL;2;2008-12-17;16;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2024-01-20;1;1;1;NO APLICA;1
6******6HVF;2;2010-08-02;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2024-01-20;1;1;1;NO APLICA;1
6******4HQR;1;2007-11-17;17;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2025-01-10;1;1;1;NO APLICA;2
7******8HQX;2;2012-09-09;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2025-01-10;1;1;1;NO APLICA;2
6******2IFR;2;2008-08-30;16;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-12-13;1;1;1;NO APLICA;1
8******9IFM;1;2012-08-27;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-12-12;1;1;1;NO APLICA;2
6******8IQD;1;2008-11-20;16;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-11-21;1;1;1;NO APLICA;2
7******8ILF;2;2013-05-02;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-12-20;1;1;1;NO APLICA;1
6******8JFM;2;2009-05-21;15;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2022-11-16;1;1;1;NO APLICA;1
7******5LQK;2;2009-11-13;15;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-09-26;1;1;1;NO APLICA;2
6******5LAS;2;2012-02-18;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-11-13;1;1;1;NO APLICA;2
6******7LCM;1;2011-07-03;13;4;PERÚ;1;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-11-14;1;1;1;NO APLICA;2
6******6LBA;2;2011-01-30;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-02-22;1;1;1;NO APLICA;1
6******7LBD;1;2008-10-20;16;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-02-22;1;1;1;NO APLICA;1
7******3LAS;1;2015-05-17;9;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-12-21;1;1;1;NO APLICA;2
6******5LPR;2;2008-01-24;17;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-09-12;1;1;1;NO APLICA;2
7******1LJS;1;2015-10-03;9;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-12-26;1;1;1;NO APLICA;2
7******0LCY;1;2014-06-03;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-07-26;1;1;1;NO APLICA;2
7******1LCY;2;2016-10-15;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-08-26;1;1;1;NO APLICA;2
7******9LCY;2;2016-10-15;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-08-26;1;1;1;NO APLICA;2
9******4LRL;1;2017-05-12;7;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-11-13;1;1;1;NO APLICA;2
7******5LRY;1;2011-03-02;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-07-27;1;1;1;NO APLICA;2
8******6LAM;1;2013-12-25;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2023-02-22;1;1;1;NO APLICA;1
7******2LMY;1;2011-01-28;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2022-11-16;1;1;1;NO APLICA;1
8******3LME;1;2013-08-01;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2023-11-24;1;1;1;NO APLICA;1
6******2LHZ;2;2008-12-13;16;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2019-09-11;1;1;1;NO APLICA;1
7******8LHA;2;2010-03-23;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2021-03-16;1;1;1;NO APLICA;2
7******6LFJ;1;2011-04-14;13;4;PERÚ;2;EDUCADORES DE CALLE;Ayacucho;Huamanga;SAN JUAN BAUTISTA;2024-12-11;1;1;1;NO APLICA;2
7******2LFA;2;2013-06-23;11;3;PERÚ;2;EDUCADORES DE CALLE;Ayacucho;Huamanga;SAN JUAN BAUTISTA;2024-12-11;1;1;1;NO APLICA;2
6******4LPE;2;2009-03-05;15;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2025-01-21;1;1;1;NO APLICA;2
7******0LPA;2;2013-12-05;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2025-01-21;1;1;1;NO APLICA;2
7******7LBE;1;2014-05-03;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-07-14;1;1;1;NO APLICA;2
7******0LBD;1;2016-06-04;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-07-14;1;1;1;NO APLICA;2
6******3LQL;2;2010-04-13;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2019-08-12;1;1;1;NO APLICA;2
7******3LQL;2;2013-06-21;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2019-08-12;1;1;1;NO APLICA;2
7******6LSR;2;2016-04-06;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-08-01;1;1;1;NO APLICA;2
6******3LPK;1;2009-06-06;15;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-11-29;1;1;1;NO APLICA;2
6******5LPY;2;2010-09-20;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-11-29;1;1;1;NO APLICA;2
8******6LPJ;1;2015-01-05;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-10-03;1;1;1;NO APLICA;2
6******0LZT;2;2008-05-24;16;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-10-13;1;1;1;NO APLICA;1
6******7LZM;1;2012-06-14;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2021-10-13;1;1;1;NO APLICA;2
7******6MCI;2;2016-08-04;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2025-01-17;1;1;1;NO APLICA;2
7******9MHS;2;2015-04-06;9;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-12-20;1;1;1;NO APLICA;1
9******1MHA;1;2017-08-04;7;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-12-20;1;1;1;NO APLICA;1
7******8MCR;2;2012-11-09;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-09-27;1;1;1;NO APLICA;2
7******9MLS;2;2014-12-27;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-07-24;1;1;1;NO APLICA;2
8******8MLM;2;2012-10-04;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-10-28;1;1;1;NO APLICA;2
9******9MLA;2;2017-02-27;7;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-07-24;1;1;1;NO APLICA;2
6******6MPJ;1;2011-07-18;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-04-05;1;1;1;NO APLICA;2
8******8MAS;2;2013-08-20;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-11-13;1;1;1;NO APLICA;2
8******9MAA;2;2013-08-19;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-11-13;1;1;1;NO APLICA;2
N******EMCK;2;2020-09-23;4;2;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2024-05-27;1;1;1;NO APLICA;2
6******8MLY;2;2010-02-14;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-11-13;1;1;1;NO APLICA;2
9******8MRC;2;2017-08-10;7;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-07-21;1;1;1;NO APLICA;2
6******9MAM;1;2010-06-19;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2025-01-21;3;1;1;NO APLICA;2
6******1MSJ;1;2010-11-11;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-03-08;1;1;1;NO APLICA;2
6******1MBF;2;2012-07-04;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-02-23;1;1;1;NO APLICA;2
8******8MSC;1;2012-11-02;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-03-09;1;1;1;NO APLICA;2
8******5MBD;2;2014-07-14;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-02-23;1;1;1;NO APLICA;2
8******0MRA;2;2014-03-25;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-07-25;1;1;1;NO APLICA;2
9******8MIS;2;2017-01-10;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-08-28;1;1;1;NO APLICA;2
9******4MIS;2;2017-07-10;7;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-12-26;1;1;1;NO APLICA;2
9******2MCJ;1;2017-01-29;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-08-13;1;1;1;NO APLICA;2
9******9MCA;2;2017-01-29;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-08-13;1;1;1;NO APLICA;2
6******9MMM;2;2008-05-20;16;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2023-12-22;1;1;1;NO APLICA;1
6******9MMM;1;2010-04-22;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2023-12-22;1;1;1;NO APLICA;1
8******4MSM;1;2013-06-28;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-11-24;1;1;1;NO APLICA;2
7******7MPY;1;2010-02-16;14;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-09-06;1;1;1;NO APLICA;2
7******1MZL;1;2011-10-21;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-10-10;1;1;1;NO APLICA;2
7******5MZD;1;2012-12-12;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-10-10;1;1;1;NO APLICA;2
7******3MZC;1;2015-09-22;9;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-10-10;1;1;1;NO APLICA;2
7******1NZZ;2;2012-07-23;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2021-06-22;1;1;1;NO APLICA;1
7******0NEF;1;2012-05-26;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2025-01-16;1;1;1;NO APLICA;2
9******1NBE;2;2017-01-03;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2024-10-15;1;1;1;NO APLICA;2
7******1OMA;2;2009-02-10;15;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2021-03-02;1;1;1;NO APLICA;2
7******7OCZ;2;2014-12-07;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-11-24;1;1;1;NO APLICA;2
6******2ODY;1;2011-08-19;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2021-11-30;1;1;1;NO APLICA;2
6******2ODM;1;2014-10-07;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2022-10-28;1;1;1;NO APLICA;2
6******7OCA;1;2011-05-15;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-09-18;1;1;1;NO APLICA;2
7******1PHA;2;2013-02-13;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-12-13;1;1;1;NO APLICA;2
6******1PBS;2;2015-10-25;9;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-03-23;1;1;1;NO APLICA;1
7******8PAJ;2;2011-10-01;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2021-04-16;1;1;1;NO APLICA;1
7******1PQC;1;2014-01-14;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-11-13;1;1;1;NO APLICA;2
7******1PCA;1;2016-04-29;8;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2023-02-22;1;1;1;NO APLICA;1
9******5PTG;1;2017-10-29;7;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-03-18;1;1;1;NO APLICA;2
9******1PPJ;1;2011-07-21;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2025-01-24;1;1;1;NO APLICA;2
7******6PRM;2;2012-11-26;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-08-20;1;1;1;NO APLICA;2
7******4PCM;1;2013-02-09;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2024-03-15;1;1;1;NO APLICA;2
8******6PBO;1;2013-02-09;11;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2023-07-21;1;1;1;NO APLICA;2
