ID_USU;SEX_USU;FEC_NAC_USU;EDAD_USU;GRU_ET;PAI_USU;TIE_DIS;NOM_SER;DEP_CA;PROV_CA;DIST_CA;FEC_ING;PER_ING;TIP_SEG_SAL;EST_ACT;FEC_EGR;NNA_DEJO_CALLE
SEC07031;2;2013-10-13;11;3;PERÚ;2;EDUCADORES DE CALLE;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;2024-09-18;1;5;1;NO APLICA;2
SEC07032;1;2014-01-21;11;3;PERÚ;2;EDUCADORES DE CALLE;JUNÍN;HUANCAYO;HUANCAYO;2024-06-28;1;1;1;NO APLICA;2
SEC07033;1;2015-01-11;10;3;PERÚ;2;EDUCADORES DE CALLE;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;2025-05-20;1;1;1;NO APLICA;2
SEC07034;1;2019-08-03;6;3;PERÚ;2;EDUCADORES DE CALLE;JUNÍN;HUANCAYO;HUANCAYO;2024-06-28;1;1;1;NO APLICA;2
SEC07035;1;2008-02-29;17;4;PERÚ;2;EDUCADORES DE CALLE;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;2022-05-19;1;2;2;2025-02-01;1
SEC07036;2;2008-02-29;17;4;PERÚ;2;EDUCADORES DE CALLE;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;2022-05-19;1;2;2;2025-02-01;1
SEC07037;1;2007-04-29;18;5;PERÚ;2;EDUCADORES DE CALLE;TACNA;TACNA;ALTO DE LA ALIANZA;2025-02-11;1;1;2;2025-05-27;2
SEC07038;1;2009-08-31;16;4;PERÚ;2;EDUCADORES DE CALLE;TACNA;TACNA;ALTO DE LA ALIANZA;2025-02-11;1;1;1;NO APLICA;2
SEC07039;1;2009-01-22;16;4;PERÚ;2;EDUCADORES DE CALLE;ICA;ICA;ICA;2025-07-21;1;1;1;NO APLICA;2
SEC07040;2;2011-01-29;14;4;PERÚ;2;EDUCADORES DE CALLE;PUNO;PUNO;PUNO;2023-07-20;1;1;2;2025-07-18;2
SEC07041;2;2011-06-02;14;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;CALLAO;VENTANILLA;2022-05-24;3;1;2;2025-05-23;1
SEC07042;1;2013-03-10;12;4;PERÚ;2;EDUCADORES DE CALLE;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;2022-09-23;1;1;1;NO APLICA;1
SEC07043;2;2014-01-12;11;3;PERÚ;2;EDUCADORES DE CALLE;MOQUEGUA;ILO;ILO;2023-03-02;1;1;1;NO APLICA;2
